score,label
-0.1781093,1
-0.28847593,1
-0.24089253,1
-0.32939544,1
-0.32554013,1
-0.30316356,1
-0.2269274,1
-0.19978803,1
-0.21135476,1
-0.19576524,1
-0.21184926,1
-0.2123761,1
-0.19438028,1
-0.19929789,1
-0.19240336,1
-0.19716877,1
-0.21771453,1
-0.30625522,1
-0.28705758,1
-0.33296797,1
-0.3323408,1
-0.3090059,1
-0.28108007,1
-0.22811045,1
-0.19096214,1
-0.20221888,1
-0.23430824,1
-0.21389617,1
-0.21877295,1
-0.20450452,1
-0.21622825,1
-0.19271047,1
-0.2869697,1
-0.30994365,1
-0.32319665,1
-0.33249712,1
-0.33463356,1
-0.33567995,1
-0.28836823,1
-0.264676,1
-0.2271129,1
-0.209804,1
-0.21929017,1
-0.22183156,1
-0.22262032,1
-0.2108095,1
-0.1917201,1
-0.23840693,1
-0.3077111,1
-0.33126733,1
-0.32788488,1
-0.30789152,1
-0.3052638,1
-0.28813928,1
-0.22046933,1
-0.1215757,1
-0.12421059,1
-0.14214669,1
-0.17823249,1
-0.1600412,1
-0.1795803,1
-0.16129658,1
-0.1448807,1
-0.2051851,1
-0.29808575,1
-0.31951255,1
-0.30394897,1
-0.3078899,1
-0.32270116,1
-0.3035092,1
-0.22621378,1
-0.1493182,1
-0.12517668,1
-0.14932594,1
-0.17623614,1
-0.14763123,1
-0.17161864,1
-0.18831107,1
-0.16484848,1
-0.22805725,1
-0.28804776,1
-0.33451453,1
-0.3040973,1
-0.30885002,1
-0.31903258,1
-0.25633705,1
-0.16741896,1
-0.110318884,1
-0.093868256,1
-0.119696125,1
-0.15699059,1
-0.16380513,1
-0.18217517,1
-0.17473298,1
-0.17093252,1
-0.17477752,1
-0.234704,1
-0.3242747,1
-0.30377948,1
-0.31528023,1
-0.28978372,1
-0.17547509,1
-0.11770035,1
-0.08819187,1
-0.065937996,1
-0.104088634,1
-0.118806906,1
-0.15116894,1
-0.18468969,1
-0.19542214,1
-0.18200673,1
-0.17471297,1
-0.18992026,1
-0.30270988,1
-0.28559557,1
-0.28783613,1
-0.2555772,1
-0.12878202,1
-0.11157273,1
-0.06078811,1
-0.0653029,1
-0.08982056,1
-0.10682577,1
-0.14599252,1
-0.18266581,1
-0.2109219,1
-0.20607877,1
-0.17455134,1
-0.17498663,1
-0.2628167,1
-0.28435206,1
-0.27764252,1
-0.20125616,1
-0.09359706,1
-0.08545372,1
-0.07944026,1
-0.063088246,1
-0.07756592,1
-0.11423711,1
-0.13651565,1
-0.18091206,1
-0.22773054,1
-0.21694504,1
-0.16698635,1
-0.153165,1
-0.23108739,1
-0.2701614,1
-0.2722776,1
-0.18196751,1
-0.07617846,1
-0.06478321,1
-0.06380206,1
-0.07532465,1
-0.08758172,1
-0.12332313,1
-0.14061925,1
-0.19530098,1
-0.21083479,1
-0.20377216,1
-0.1740398,1
-0.16631241,1
-0.22093195,1
-0.25538293,1
-0.23552552,1
-0.18333499,1
-0.08700995,1
-0.08562965,1
-0.07765101,1
-0.08590825,1
-0.09579004,1
-0.13651365,1
-0.15129742,1
-0.21412446,1
-0.22436732,1
-0.20069228,1
-0.18745224,1
-0.14505596,1
-0.21641508,1
-0.22866037,1
-0.22949092,1
-0.17225397,1
-0.11498706,1
-0.09253795,1
-0.09241282,1
-0.09132498,1
-0.12303448,1
-0.16018662,1
-0.17513384,1
-0.2144888,1
-0.23772788,1
-0.20900394,1
-0.18392493,1
-0.149394,1
-0.22964822,1
-0.22770546,1
-0.20964713,1
-0.17090061,1
-0.12810592,1
-0.11634995,1
-0.101278186,1
-0.11235428,1
-0.15929224,1
-0.1718786,1
-0.1812481,1
-0.20036064,1
-0.2339436,1
-0.21965158,1
-0.17774554,1
-0.15669152,1
-0.20761049,1
-0.22698635,1
-0.22413892,1
-0.17956007,1
-0.15632676,1
-0.16667762,1
-0.14826943,1
-0.14964183,1
-0.17808081,1
-0.16536206,1
-0.16500214,1
-0.21013986,1
-0.22015277,1
-0.1894789,1
-0.15988104,1
-0.17501764,1
-0.21268976,1
-0.21319638,1
-0.21452878,1
-0.18512136,1
-0.18628573,1
-0.17501889,1
-0.1764769,1
-0.18022734,1
-0.21571071,1
-0.1634484,1
-0.14043094,1
-0.20825487,1
-0.21333109,1
-0.17143443,1
-0.1698075,1
-0.16716555,1
-0.22413388,1
-0.23942316,1
-0.21899928,1
-0.1855349,1
-0.17743923,1
-0.16131724,1
-0.20595731,1
-0.2210137,1
-0.21486904,1
-0.17249039,1
-0.13999893,1
-0.20166646,1
-0.19336878,1
-0.14587462,1
-0.16623546,1
-0.17892063,1
-0.23220265,1
-0.2415307,1
-0.22618744,1
-0.1795026,1
-0.13704145,1
-0.17277013,1
-0.18827836,1
-0.20196033,1
-0.21322852,1
-0.16963507,1
-0.14093103,1
-0.18371138,1
-0.19405459,1
-0.14737299,1
-0.1338064,1
-0.20256917,1
-0.2836251,1
-0.25317478,1
-0.24878272,1
-0.21793902,1
-0.15936995,1
-0.14304575,1
-0.15570702,1
-0.1898673,1
-0.20430472,1
-0.18718596,1
-0.17071457,1
-0.13505845,1
-0.14005741,1
-0.14566182,1
-0.16934878,1
-0.22455624,1
-0.29139474,1
-0.2909152,1
-0.273764,1
-0.2502851,1
-0.15387174,1
-0.16733465,1
-0.1626348,1
-0.15931764,1
-0.19076708,1
-0.18472764,1
-0.15259352,1
-0.12271421,1
-0.14975336,1
-0.13575582,1
-0.1541471,1
-0.26095554,1
-0.31212714,1
-0.29618558,1
-0.34514248,1
-0.34493607,1
-0.31205824,1
-0.23447822,1
-0.26572716,1
-0.26447305,1
-0.23675749,1
-0.23366748,1
-0.20244871,1
-0.19666563,1
-0.2153564,1
-0.24444129,1
-0.31219658,1
-0.345559,1
-0.34751946,1
-0.3453094,1
-0.3470017,1
-0.3533429,1
-0.30157724,1
-0.25134495,1
-0.251168,1
-0.27526578,1
-0.26353803,1
-0.23867479,1
-0.21290872,1
-0.2223512,1
-0.22430964,1
-0.27160138,1
-0.31837264,1
-0.33790737,1
-0.3551388,1
-0.34359884,1
-0.346352,1
-0.35315868,1
-0.29571617,1
-0.24600679,1
-0.25483954,1
-0.26262861,1
-0.24277522,1
-0.21274088,1
-0.1926491,1
-0.18413486,1
-0.19695851,1
-0.23907605,1
-0.28508064,1
-0.32673866,1
-0.36741352,1
-0.34086826,1
-0.33929327,1
-0.31629345,1
-0.28593686,1
-0.2395851,1
-0.26200652,1
-0.25184274,1
-0.22644633,1
-0.16982245,1
-0.16988212,1
-0.16133825,1
-0.17640823,1
-0.22445826,1
-0.29374817,1
-0.32274306,1
-0.34346202,1
-0.34723338,1
-0.3433553,1
-0.3046589,1
-0.2843853,1
-0.24890256,1
-0.24742968,1
-0.255443,1
-0.21663697,1
-0.16823392,1
-0.16275908,1
-0.17038345,1
-0.18890332,1
-0.21354587,1
-0.23930357,1
-0.29287824,1
-0.32628605,1
-0.33740738,1
-0.34299508,1
-0.30796963,1
-0.27789742,1
-0.24529202,1
-0.25524876,1
-0.26724577,1
-0.23463866,1
-0.16390008,1
-0.16677079,1
-0.17762876,1
-0.1885524,1
-0.19481559,1
-0.2027404,1
-0.28415254,1
-0.3272716,1
-0.3325425,1
-0.33136776,1
-0.31905895,1
-0.27841404,1
-0.24132851,1
-0.24724256,1
-0.26315022,1
-0.24893326,1
-0.1798776,1
-0.15993631,1
-0.17009075,1
-0.18720113,1
-0.18317206,1
-0.18699558,1
-0.25893736,1
-0.32741806,1
-0.3131698,1
-0.33590832,1
-0.32855505,1
-0.28347307,1
-0.23533401,1
-0.23766336,1
-0.26408857,1
-0.28345445,1
-0.19638768,1
-0.14821765,1
-0.16142064,1
-0.21741028,1
-0.21153429,1
-0.19540115,1
-0.23539864,1
-0.30706155,1
-0.285202,1
-0.32520825,1
-0.3183503,1
-0.28761932,1
-0.23455516,1
-0.23458675,1
-0.27127904,1
-0.30161145,1
-0.25837016,1
-0.17466722,1
-0.18386498,1
-0.198511,1
-0.20116775,1
-0.21218134,1
-0.25220636,1
-0.30609018,1
-0.2914938,1
-0.3249387,1
-0.31094435,1
-0.28701514,1
-0.23895106,1
-0.23816702,1
-0.29068482,1
-0.33241665,1
-0.28436905,1
-0.20646256,1
-0.19678283,1
-0.1889862,1
-0.2131872,1
-0.21893658,1
-0.25252417,1
-0.2919739,1
-0.2980038,1
-0.31470388,1
-0.29755154,1
-0.28386888,1
-0.23764278,1
-0.24034977,1
-0.29869732,1
-0.34493098,1
-0.306061,1
-0.26325864,1
-0.22480506,1
-0.20018873,1
-0.21248515,1
-0.23624428,1
-0.2502151,1
-0.28820378,1
-0.2922075,1
-0.30867097,1
-0.29626146,1
-0.25753096,1
-0.2572693,1
-0.25158507,1
-0.30599728,1
-0.3316829,1
-0.2848459,1
-0.2572489,1
-0.25421497,1
-0.23916656,1
-0.24613367,1
-0.24924508,1
-0.24590985,1
-0.26375937,1
-0.27386355,1
-0.31905857,1
-0.29422414,1
-0.25483027,1
-0.27239642,1
-0.2531142,1
-0.2932186,1
-0.29792127,1
-0.27336958,1
-0.25000465,1
-0.24774979,1
-0.25076732,1
-0.2525719,1
-0.2526141,1
-0.2664358,1
-0.2597629,1
-0.30049852,1
-0.3283592,1
-0.3152725,1
-0.2519185,1
-0.2537838,1
-0.26568502,1
-0.26542217,1
-0.2695331,1
-0.25450674,1
-0.25002068,1
-0.2528828,1
-0.25543132,1
-0.25449905,1
-0.24802308,1
-0.24968466,1
-0.2720865,1
-0.303103,1
-0.33506593,1
-0.32553452,1
-0.28958467,1
-0.25819233,1
-0.2541926,1
-0.26843444,1
-0.25378367,1
-0.24879736,1
-0.25425935,1
-0.24693386,1
-0.2557025,1
-0.25679585,1
-0.24660978,1
-0.22712293,1
-0.32362112,1
-0.28363928,1
-0.3385382,1
-0.33846402,1
-0.29931304,1
-0.27446404,1
-0.26754394,1
-0.27052766,1
-0.25649837,1
-0.25151053,1
-0.25556564,1
-0.25470594,1
-0.2584183,1
-0.25771466,1
-0.2489988,1
-0.24991745,1
-0.33336946,1
-0.30172312,1
-0.37498114,0
-0.3752282,0
-0.37583613,0
-0.37321785,0
-0.3581898,0
-0.34935048,0
-0.33477506,0
-0.32992807,0
-0.32781336,0
-0.33484843,0
-0.3609698,0
-0.35957932,0
-0.3794713,0
-0.3725613,0
-0.37520844,0
-0.3751794,0
-0.37477827,0
-0.3748821,0
-0.37658995,0
-0.37618488,0
-0.37703675,0
-0.3776299,0
-0.35474962,0
-0.35634363,0
-0.351103,0
-0.35842037,0
-0.37401325,0
-0.3726992,0
-0.3830657,0
-0.3776565,0
-0.37585104,0
-0.37509727,0
-0.375015,0
-0.37544796,0
-0.38273045,0
-0.3837587,0
-0.35728404,0
-0.33209512,0
-0.31714025,0
-0.30344605,0
-0.2910111,0
-0.32989058,0
-0.32629234,0
-0.33254698,0
-0.37603137,0
-0.38481912,0
-0.3731595,0
-0.37528282,0
-0.37432045,0
-0.37890247,0
-0.38330507,0
-0.35200095,0
-0.30125475,0
-0.28480726,0
-0.28902006,0
-0.27048853,0
-0.26749533,0
-0.29066443,0
-0.29380646,0
-0.32213315,0
-0.35223407,0
-0.37612605,0
-0.38089523,0
-0.37279603,0
-0.37290147,0
-0.38418284,0
-0.3733653,0
-0.33644164,0
-0.28738475,0
-0.2819742,0
-0.28974187,0
-0.26917657,0
-0.2622528,0
-0.29663917,0
-0.29094768,0
-0.28915554,0
-0.33163455,0
-0.36579108,0
-0.3895063,0
-0.37284148,0
-0.3760774,0
-0.3817923,0
-0.34962073,0
-0.31800288,0
-0.26003018,0
-0.27067557,0
-0.2947376,0
-0.26983196,0
-0.2669785,0
-0.29424444,0
-0.27964082,0
-0.2815804,0
-0.32480365,0
-0.35732648,0
-0.37420687,0
-0.36904985,0
-0.37739062,0
-0.37851486,0
-0.3315439,0
-0.29561424,0
-0.25734726,0
-0.26482394,0
-0.2929075,0
-0.27701426,0
-0.27407596,0
-0.29685298,0
-0.27839035,0
-0.26781753,0
-0.31011578,0
-0.35680005,0
-0.37266973,0
-0.36784586,0
-0.37539768,0
-0.37585586,0
-0.328547,0
-0.26939663,0
-0.24961379,0
-0.26425317,0
-0.28513947,0
-0.27271408,0
-0.26731735,0
-0.28679705,0
-0.26922515,0
-0.25567573,0
-0.28903344,0
-0.35904652,0
-0.3823865,0
-0.37161013,0
-0.37494007,0
-0.36632797,0
-0.32748333,0
-0.2714512,0
-0.26092103,0
-0.2718168,0
-0.28956902,0
-0.2839177,0
-0.27101967,0
-0.28112534,0
-0.27928475,0
-0.27037168,0
-0.2814323,0
-0.34588206,0
-0.38167658,0
-0.3697022,0
-0.37296844,0
-0.37838295,0
-0.33870453,0
-0.26536375,0
-0.27535415,0
-0.29755422,0
-0.2785191,0
-0.28171042,0
-0.28260052,0
-0.28632936,0
-0.28708076,0
-0.2865615,0
-0.28134432,0
-0.329721,0
-0.38456604,0
-0.36632136,0
-0.37572873,0
-0.3807568,0
-0.3243937,0
-0.26777777,0
-0.28112826,0
-0.28830448,0
-0.2872255,0
-0.2680836,0
-0.275755,0
-0.27701366,0
-0.29017442,0
-0.275077,0
-0.2841518,0
-0.3394932,0
-0.3928656,0
-0.3734925,0
-0.37190956,0
-0.37703863,0
-0.34345618,0
-0.2745892,0
-0.26602802,0
-0.2941086,0
-0.28650823,0
-0.27397552,0
-0.27606803,0
-0.29138732,0
-0.2843888,0
-0.276802,0
-0.27881444,0
-0.33637476,0
-0.3661279,0
-0.3743888,0
-0.3750754,0
-0.37312135,0
-0.34318063,0
-0.29725274,0
-0.2801356,0
-0.28730083,0
-0.282585,0
-0.2745902,0
-0.27072006,0
-0.28325054,0
-0.29362854,0
-0.29022112,0
-0.2772484,0
-0.3543191,0
-0.37527907,0
-0.37342364,0
-0.3750176,0
-0.37484208,0
-0.36347032,0
-0.33413783,0
-0.29504362,0
-0.28027266,0
-0.29704684,0
-0.28141293,0
-0.27809617,0
-0.2860406,0
-0.29241642,0
-0.27284738,0
-0.3273881,0
-0.35346237,0
-0.37667623,0
-0.37492526,0
-0.37500748,0
-0.3745454,0
-0.37121153,0
-0.3558713,0
-0.33893487,0
-0.28722414,0
-0.28748032,0
-0.2843536,0
-0.2947687,0
-0.29373866,0
-0.30514067,0
-0.32578963,0
-0.34899098,0
-0.3695358,0
-0.37321922,0
-0.37517014,0
-0.37496644,0
-0.37522528,0
-0.37531865,0
-0.36348397,0
-0.36590415,0
-0.33436546,0
-0.33133426,0
-0.30601424,0
-0.29434276,0
-0.318793,0
-0.32978413,0
-0.34849083,0
-0.37321156,0
-0.3746738,0
-0.37540466,0
-0.37530088,0
-0.33857122,0
-0.337006,0
-0.3281215,0
-0.27014887,0
-0.23723108,0
-0.24443269,0
-0.25296363,0
-0.2660488,0
-0.26412,0
-0.26179898,0
-0.27350765,0
-0.2493244,0
-0.27221462,0
-0.33357927,0
-0.34576172,0
-0.33628002,0
-0.3358906,0
-0.34777865,0
-0.3292494,0
-0.27622804,0
-0.26362407,0
-0.26158014,0
-0.26823574,0
-0.2957656,0
-0.2987,0
-0.28357404,0
-0.28029436,0
-0.26417047,0
-0.28625745,0
-0.314483,0
-0.3577121,0
-0.33486852,0
-0.3392883,0
-0.34290078,0
-0.30239412,0
-0.26946077,0
-0.23612821,0
-0.23206833,0
-0.22787772,0
-0.25354737,0
-0.2538169,0
-0.23490721,0
-0.25350446,0
-0.24932124,0
-0.27339587,0
-0.30382773,0
-0.34616745,0
-0.33066025,0
-0.33642253,0
-0.3408617,0
-0.2869641,0
-0.23999897,0
-0.22470161,0
-0.20883681,0
-0.2025918,0
-0.22275652,0
-0.22678353,0
-0.2078399,0
-0.21394739,0
-0.243384,0
-0.25742498,0
-0.28990188,0
-0.33507586,0
-0.3338117,0
-0.33524,0
-0.3274386,0
-0.26634017,0
-0.22440271,0
-0.22005537,0
-0.19013058,0
-0.1942942,0
-0.2166207,0
-0.2122707,0
-0.19809783,0
-0.19440308,0
-0.23386523,0
-0.2349826,0
-0.28193137,0
-0.31824577,0
-0.3309204,0
-0.33690286,0
-0.30108452,0
-0.25549254,0
-0.21398105,0
-0.21579218,0
-0.19002236,0
-0.18585643,0
-0.22286868,0
-0.22157767,0
-0.19105509,0
-0.20004138,0
-0.23264357,0
-0.24375574,0
-0.25646532,0
-0.3014099,0
-0.3219784,0
-0.327821,0
-0.28580174,0
-0.2386223,0
-0.2194855,0
-0.21711601,0
-0.17800713,0
-0.17674482,0
-0.22040352,0
-0.22464415,0
-0.18281409,0
-0.19439219,0
-0.2252835,0
-0.23258854,0
-0.25062203,0
-0.2988173,0
-0.30622703,0
-0.31964698,0
-0.27588546,0
-0.23877558,0
-0.22873221,0
-0.2194097,0
-0.17834508,0
-0.17973311,0
-0.21990667,0
-0.21911575,0
-0.16799463,0
-0.18925822,0
-0.22045428,0
-0.23391354,0
-0.25089312,0
-0.29190943,0
-0.29303607,0
-0.311308,0
-0.27266842,0
-0.23573254,0
-0.2335037,0
-0.20849675,0
-0.17068844,0
-0.17447126,0
-0.19297595,0
-0.20234711,0
-0.1842428,0
-0.17471187,0
-0.21462274,0
-0.24218835,0
-0.2540395,0
-0.27682433,0
-0.2860421,0
-0.2980702,0
-0.2735113,0
-0.23744798,0
-0.23726396,0
-0.2108143,0
-0.1789559,0
-0.19771585,0
-0.2080632,0
-0.19382839,0
-0.17827687,0
-0.18111473,0
-0.19968802,0
-0.23860314,0
-0.24943425,0
-0.26546925,0
-0.27374956,0
-0.29270256,0
-0.2547052,0
-0.23078926,0
-0.22342879,0
-0.20994247,0
-0.21169074,0
-0.21261434,0
-0.1972967,0
-0.19419748,0
-0.20572782,0
-0.21161328,0
-0.20585485,0
-0.23674282,0
-0.24481079,0
-0.26702058,0
-0.27152607,0
-0.3011572,0
-0.2826325,0
-0.2167671,0
-0.2089044,0
-0.21323235,0
-0.20885439,0
-0.20801276,0
-0.21179442,0
-0.2035446,0
-0.20440459,0
-0.2089642,0
-0.19945823,0
-0.21990928,0
-0.22666103,0
-0.27803713,0
-0.27069357,0
-0.31164035,0
-0.28675145,0
-0.23524843,0
-0.2181333,0
-0.2107513,0
-0.21051201,0
-0.20700864,0
-0.19717857,0
-0.20320302,0
-0.20250286,0
-0.2022744,0
-0.21132995,0
-0.22700326,0
-0.23199064,0
-0.28466332,0
-0.29335773,0
-0.32633162,0
-0.32005933,0
-0.26798022,0
-0.23117028,0
-0.22853316,0
-0.21247298,0
-0.20564105,0
-0.21164261,0
-0.20887864,0
-0.2052364,0
-0.20305568,0
-0.21415702,0
-0.22206876,0
-0.24850884,0
-0.29072255,0
-0.2878795,0
-0.33164883,0
-0.32549646,0
-0.29459012,0
-0.26061934,0
-0.22853386,0
-0.23391584,0
-0.2199322,0
-0.22297014,0
-0.22709355,0
-0.22604094,0
-0.22446154,0
-0.24030817,0
-0.2505244,0
-0.27693164,0
-0.3203554,0
-0.3111322,0
-0.33560973,0
-0.33984873,0
-0.31237134,0
-0.26801902,0
-0.2561973,0
-0.24555592,0
-0.23813428,0
-0.23328526,0
-0.2368402,0
-0.23994665,0
-0.24152534,0
-0.24330837,0
-0.2570428,0
-0.29953736,0
-0.3322026,0
-0.32860285,0
-0.31520143,0
-0.31596223,0
-0.30631867,0
-0.2932495,0
-0.27534735,0
-0.23278953,0
-0.22537772,0
-0.2190426,0
-0.20944045,0
-0.22073974,0
-0.2493387,0
-0.2818813,0
-0.30596128,0
-0.31697723,0
-0.3131512,0
-0.31560662,0
-0.31452873,0
-0.3196943,0
-0.31701913,0
-0.3189561,0
-0.2899208,0
-0.28326118,0
-0.2646607,0
-0.24244577,0
-0.23664854,0
-0.25007677,0
-0.27237627,0
-0.3095447,0
-0.3190184,0
-0.33138716,0
-0.31634283,0
-0.3164556,0
-0.315728,0
-0.3276339,0
-0.30746657,0
-0.29388645,0
-0.23639648,0
-0.20872214,0
-0.19273897,0
-0.22136484,0
-0.20668733,0
-0.20149957,0
-0.21455081,0
-0.24392094,0
-0.28826723,0
-0.30534062,0
-0.33521175,0
-0.31051877,0
-0.32045123,0
-0.31069958,0
-0.26997504,0
-0.23584573,0
-0.18046753,0
-0.15512528,0
-0.15252696,0
-0.15515405,0
-0.148415,0
-0.14389397,0
-0.1537174,0
-0.19945368,0
-0.2586379,0
-0.29288194,0
-0.32202715,0
-0.31350163,0
-0.33028117,0
-0.28056663,0
-0.24984631,0
-0.17279266,0
-0.14465171,0
-0.13206743,0
-0.13855813,0
-0.13402638,0
-0.13081592,0
-0.13940401,0
-0.1291447,0
-0.15340354,0
-0.22838591,0
-0.26096863,0
-0.2979239,0
-0.30359012,0
-0.32375422,0
-0.2679819,0
-0.23117676,0
-0.13974003,0
-0.124713846,0
-0.12985642,0
-0.13414273,0
-0.13131335,0
-0.13239302,0
-0.13505004,0
-0.11759907,0
-0.13863805,0
-0.19832544,0
-0.2516673,0
-0.25931486,0
-0.30995467,0
-0.25288942,0
-0.25328884,0
-0.19450742,0
-0.14452836,0
-0.13298969,0
-0.13776377,0
-0.13912237,0
-0.1359779,0
-0.14201693,0
-0.14559922,0
-0.12531956,0
-0.13101836,0
-0.17176844,0
-0.23444143,0
-0.25418803,0
-0.2751508,0
-0.20886561,0
-0.25186405,0
-0.17781095,0
-0.1318144,0
-0.13459146,0
-0.1391427,0
-0.14400055,0
-0.13660361,0
-0.13991375,0
-0.14575838,0
-0.13425231,0
-0.12882206,0
-0.15367682,0
-0.23479012,0
-0.27016714,0
-0.26908672,0
-0.19575582,0
-0.26173902,0
-0.17133977,0
-0.13756202,0
-0.13517015,0
-0.13568504,0
-0.13630413,0
-0.14149432,0
-0.1369841,0
-0.13627142,0
-0.13334692,0
-0.13129409,0
-0.14166518,0
-0.2057955,0
-0.24794577,0
-0.26421982,0
-0.21048392,0
-0.25867817,0
-0.16756804,0
-0.13533054,0
-0.13965178,0
-0.13126661,0
-0.12901136,0
-0.140684,0
-0.13357696,0
-0.124090254,0
-0.12518276,0
-0.10576633,0
-0.13930215,0
-0.19630337,0
-0.2417476,0
-0.24861701,0
-0.22711766,0
-0.23555686,0
-0.17970629,0
-0.13892278,0
-0.1429569,0
-0.13266811,0
-0.13224602,0
-0.14688137,0
-0.13791203,0
-0.13013998,0
-0.14129786,0
-0.13010702,0
-0.1442634,0
-0.17784473,0
-0.21357898,0
-0.25616884,0
-0.22561128,0
-0.18938749,0
-0.1764676,0
-0.13813989,0
-0.1309573,0
-0.11905218,0
-0.13845931,0
-0.15267383,0
-0.14955601,0
-0.12524058,0
-0.13361433,0
-0.123915,0
-0.13591945,0
-0.1829166,0
-0.2222617,0
-0.25944722,0
-0.22030522,0
-0.18971892,0
-0.19866475,0
-0.15142648,0
-0.137037,0
-0.13119718,0
-0.14289601,0
-0.17319675,0
-0.15553351,0
-0.13769789,0
-0.14064507,0
-0.13386387,0
-0.15659791,0
-0.17145987,0
-0.24038996,0
-0.24819678,0
-0.2373434,0
-0.18504804,0
-0.1817333,0
-0.20802955,0
-0.16814278,0
-0.1492318,0
-0.15633126,0
-0.18482672,0
-0.1552967,0
-0.13733089,0
-0.16681299,0
-0.16787566,0
-0.18347557,0
-0.17387602,0
-0.27113375,0
-0.23837516,0
-0.26258317,0
-0.25623003,0
-0.22152805,0
-0.20601359,0
-0.21310285,0
-0.18390414,0
-0.1830672,0
-0.18938263,0
-0.17131269,0
-0.17723985,0
-0.18434939,0
-0.1658462,0
-0.1986773,0
-0.23548861,0
-0.28408346,0
-0.29269063,0
-0.29401314,0
-0.26958808,0
-0.25019538,0
-0.22868322,0
-0.21550517,0
-0.20506828,0
-0.19221093,0
-0.20953463,0
-0.17401053,0
-0.20252481,0
-0.24028112,0
-0.22950622,0
-0.24696545,0
-0.27042398,0
-0.31383964,0
-0.30367622,0
-0.35979283,0
-0.3615274,0
-0.35050678,0
-0.33113164,0
-0.30705348,0
-0.30229783,0
-0.30203465,0
-0.30019468,0
-0.2867171,0
-0.27586937,0
-0.27954224,0
-0.30845156,0
-0.35847765,0
-0.36223745,0
-0.35934088,0
-0.36002377,0
-0.3589629,0
-0.3640978,0
-0.36910614,0
-0.33608088,0
-0.30154338,0
-0.31539458,0
-0.30420434,0
-0.30086693,0
-0.30053186,0
-0.29499012,0
-0.316107,0
-0.32624185,0
-0.35627052,0
-0.37287423,0
-0.3598235,0
-0.35977483,0
-0.35941234,0
-0.3675605,0
-0.36190796,0
-0.29167333,0
-0.28759554,0
-0.29367304,0
-0.29878265,0
-0.3062773,0
-0.29624,0
-0.28587264,0
-0.2784038,0
-0.27953818,0
-0.3285082,0
-0.38139087,0
-0.36191216,0
-0.35990876,0
-0.35867992,0
-0.3682065,0
-0.32871816,0
-0.27493164,0
-0.27592695,0
-0.2677408,0
-0.28138554,0
-0.27030677,0
-0.2801797,0
-0.28268176,0
-0.26181912,0
-0.26176578,0
-0.28107414,0
-0.35840437,0
-0.37074575,0
-0.35941792,0
-0.35668254,0
-0.36647508,0
-0.28875548,0
-0.2636772,0
-0.2625775,0
-0.27584156,0
-0.28399092,0
-0.25242233,0
-0.26489714,0
-0.26712608,0
-0.26256183,0
-0.27448222,0
-0.28848296,0
-0.32983947,0
-0.37985003,0
-0.35853294,0
-0.3559413,0
-0.3541845,0
-0.27834567,0
-0.2731563,0
-0.23587297,0
-0.25310647,0
-0.25536934,0
-0.25027627,0
-0.24928924,0
-0.28967696,0
-0.2551505,0
-0.2395537,0
-0.286886,0
-0.31458563,0
-0.3768348,0
-0.35769165,0
-0.35067752,0
-0.3472548,0
-0.2596357,0
-0.25414753,0
-0.23077649,0
-0.2439417,0
-0.27151108,0
-0.24104811,0
-0.2491197,0
-0.26022798,0
-0.23826282,0
-0.2385893,0
-0.26681873,0
-0.30303675,0
-0.3705018,0
-0.35187146,0
-0.3465718,0
-0.3317929,0
-0.25696412,0
-0.24548139,0
-0.23590443,0
-0.25905925,0
-0.24867341,0
-0.24437259,0
-0.24694769,0
-0.26555213,0
-0.239901,0
-0.23878899,0
-0.25559965,0
-0.29836527,0
-0.35963988,0
-0.34884048,0
-0.3486303,0
-0.33908877,0
-0.25464034,0
-0.24292083,0
-0.24748406,0
-0.25880545,0
-0.2576798,0
-0.25524965,0
-0.26655874,0
-0.266023,0
-0.24733378,0
-0.2469114,0
-0.2624536,0
-0.29640463,0
-0.35290205,0
-0.35126618,0
-0.34710592,0
-0.333392,0
-0.25987062,0
-0.2524521,0
-0.26513582,0
-0.26410982,0
-0.2765006,0
-0.2410685,0
-0.24821064,0
-0.28492343,0
-0.25861466,0
-0.27169085,0
-0.2706869,0
-0.28385112,0
-0.34288743,0
-0.34001556,0
-0.34982336,0
-0.33717433,0
-0.26960912,0
-0.24882446,0
-0.26032007,0
-0.27007452,0
-0.2529111,0
-0.22107494,0
-0.23013155,0
-0.25722885,0
-0.2711633,0
-0.27446815,0
-0.27256182,0
-0.26594254,0
-0.34590194,0
-0.3264191,0
-0.34866196,0
-0.3500725,0
-0.2835545,0
-0.23988055,0
-0.2657517,0
-0.27586967,0
-0.25793687,0
-0.20778018,0
-0.20099428,0
-0.2688007,0
-0.2761912,0
-0.27669036,0
-0.26795885,0
-0.27679643,0
-0.35499,0
-0.33242506,0
-0.35960308,0
-0.35635167,0
-0.29193637,0
-0.24141738,0
-0.26022357,0
-0.26267353,0
-0.256409,0
-0.20909272,0
-0.23615119,0
-0.26241297,0
-0.27255404,0
-0.2740041,0
-0.26788035,0
-0.29967412,0
-0.33649147,0
-0.35075942,0
-0.35559234,0
-0.351416,0
-0.30975154,0
-0.25571612,0
-0.2641104,0
-0.27648327,0
-0.26332992,0
-0.2404004,0
-0.24786586,0
-0.26324573,0
-0.2668068,0
-0.2843752,0
-0.26179475,0
-0.32968757,0
-0.3527392,0
-0.35410944,0
-0.35864648,0
-0.35744062,0
-0.32477385,0
-0.2908407,0
-0.2671943,0
